Fecha del Siniestro,Tipo de auto,Modelo,Monto del siniestro,Aplica cobertura,Deducible,Reclamo de no-Cobertura,Pérdida total
15/09/2020,Subcompacto,2016,13140,Si,2400,No,No
08/06/2020,De Lujo,2018,42380,Si,5500,No,No
27/09/2020,Deportivo,2017,36980,Si,4200,No,No
02/03/2020,Subcompacto,2018,10280,Si,2100,No,No
20/04/2020,Camioneta,2018,119830,Si,6500,No,No
06/03/2020,compacto,2016,23800,Si,3800,No,No
21/06/2020,Subcompacto,2017,12020,Si,2900,No,No
19/12/2020,Subcompacto,2016,13640,Si,2200,No,No
15/10/2020,De Lujo,2018,42680,Si,5300,No,No
29/03/2020,compacto,2017,23210,Si,3800,No,No
16/04/2020,Subcompacto,2017,14780,Si,2000,No,No
15/09/2020,compacto,2017,28290,Si,3700,No,No
30/09/2020,Camioneta,2017,52610,Si,8400,No,No
21/01/2020,Austero,2017,1420,Si,1800,Si,No
28/07/2020,Camioneta,2016,75630,Si,9900,No,No
01/08/2020,Subcompacto,2017,16940,Si,2200,No,No
11/06/2020,Camioneta,2016,101010,Si,6300,No,No
08/05/2020,Subcompacto,2017,16190,Si,2600,No,No
27/10/2020,compacto,2017,28500,Si,3400,No,No
02/12/2020,Camioneta,2016,63690,Si,7200,No,No
31/03/2020,Camioneta,2018,59620,Si,9600,No,No
19/02/2020,Austero,2018,8170,Si,1100,No,No
20/02/2020,Deportivo,2016,35070,Si,4300,No,No
24/12/2020,Austero,2018,2350,Si,1400,No,No
10/10/2020,compacto,2017,27290,Si,3800,No,No
03/09/2020,Austero,2016,3480,Si,1600,No,No
29/07/2020,Austero,2018,8430,Si,1400,No,No
26/09/2020,Subcompacto,2018,11670,Si,2500,No,No
07/04/2020,Austero,2018,3700,Si,1100,No,No
13/07/2020,Subcompacto,2018,10410,Si,2800,No,No
24/11/2020,Austero,2017,3700,Si,1300,No,No
05/09/2020,compacto,2017,28150,Si,3200,No,No
14/08/2020,Austero,2017,1150,Si,1800,Si,No
09/01/2020,Deportivo,2016,38840,Si,4800,No,No
15/04/2020,Camioneta,2017,56620,Si,6800,No,No
09/03/2020,Camioneta,2016,64020,Si,8900,No,No
23/09/2020,Austero,2016,9770,Si,1800,No,No
28/03/2020,Austero,2017,9580,Si,1700,No,No
29/09/2020,Austero,2017,4020,Si,1600,No,No
05/01/2020,Deportivo,2017,35510,Si,4500,No,No
06/10/2020,Austero,2017,2450,Si,1300,No,No
26/04/2020,Austero,2017,3070,Si,1000,No,No
02/08/2020,Camioneta,2017,55890,Si,7000,No,No
04/07/2020,Camioneta,2017,63660,Si,7100,No,No
25/12/2020,Deportivo,2015,36000,Si,4100,No,No
03/01/2020,Deportivo,2019,31420,Si,4700,No,No
15/12/2020,Deportivo,2017,39010,Si,4400,No,No
01/07/2020,Austero,2016,5890,Si,1400,No,No
25/07/2020,Austero,2017,1880,Si,1200,No,No
05/07/2020,Camioneta,2017,92350,Si,7700,No,No
02/03/2020,Subcompacto,2018,11680,Si,2100,No,No
19/12/2020,Deportivo,2016,32250,Si,4600,No,No
21/02/2020,Austero,2016,2630,Si,1600,No,No
23/04/2020,compacto,2018,20760,Si,3900,No,No
28/04/2020,Camioneta,2017,75990,Si,9200,No,No
22/11/2020,compacto,2017,25500,Si,3400,No,No
16/07/2020,Camioneta,2017,84240,Si,8500,No,No
10/06/2020,Austero,2017,5550,Si,1500,No,No
05/08/2020,Subcompacto,2019,10800,Si,2900,No,No
27/01/2020,Camioneta,2016,68250,Si,8800,No,No
07/08/2020,Subcompacto,2017,17310,Si,2800,No,No
16/07/2020,Deportivo,2018,37990,Si,4700,No,No
05/02/2020,Camioneta,2016,51330,Si,8700,No,No
05/08/2020,compacto,2017,25380,Si,3100,No,No
18/11/2020,Austero,2016,480,Si,1300,Si,No
14/01/2020,Austero,2016,1470,Si,1800,Si,No
29/11/2020,Austero,2017,8600,Si,1800,No,No
20/02/2020,Austero,2017,760,Si,1400,Si,No
03/05/2020,Austero,2017,9560,Si,1200,No,No
20/12/2020,Subcompacto,2017,19040,Si,2900,No,No
11/05/2020,Austero,2017,3620,Si,1500,No,No
25/06/2020,Deportivo,2017,31960,Si,4900,No,No
05/12/2020,compacto,2017,26850,Si,3600,No,No
31/01/2020,De Lujo,2018,41530,Si,5100,No,No
12/10/2020,Austero,2017,3700,Si,1700,No,No
18/06/2020,Subcompacto,2018,13310,Si,3000,No,No
11/10/2020,Austero,2018,7890,Si,1300,No,No
25/07/2020,Camioneta,2018,74770,Si,6800,No,No
26/03/2020,Austero,2018,7700,Si,1100,No,No
15/12/2020,Austero,2015,8380,Si,1800,No,No
19/12/2020,Deportivo,2016,35300,Si,4300,No,No
30/08/2020,Camioneta,2017,97870,Si,8600,No,No
01/03/2020,compacto,2016,26020,Si,3200,No,No
23/07/2020,Subcompacto,2017,18020,Si,2800,No,No
06/11/2020,Subcompacto,2017,14040,Si,2000,No,No
26/02/2020,De Lujo,2017,40490,Si,5200,No,No
27/02/2020,Austero,2017,1640,Si,1500,No,No
21/09/2020,Camioneta,2018,147780,Si,7300,No,No
27/09/2020,Camioneta,2017,70650,Si,7200,No,No
29/09/2020,compacto,2017,20780,Si,3600,No,No
12/02/2020,compacto,2017,25230,Si,3500,No,No
10/08/2020,Subcompacto,2016,10400,Si,2100,No,No
17/05/2020,Camioneta,2017,63930,Si,6700,No,No
20/06/2020,Deportivo,2017,38320,Si,4600,No,No
19/08/2020,compacto,2017,25300,Si,3800,No,No
21/07/2020,Camioneta,2017,73680,Si,7000,No,No
24/07/2020,Deportivo,2017,30760,Si,4900,No,No
07/07/2020,De Lujo,2017,48760,Si,5800,No,No
24/03/2020,Camioneta,2016,61900,Si,9200,No,No
26/03/2020,Subcompacto,2016,18450,Si,2500,No,No
27/04/2020,compacto,2017,29250,Si,3900,No,No
09/06/2020,Subcompacto,2016,11170,Si,2700,No,No
21/04/2020,Austero,2017,3410,Si,1900,No,No
19/10/2020,Austero,2019,9670,Si,2000,No,No
09/03/2020,Austero,2018,5650,Si,1200,No,No
07/12/2020,De Lujo,2016,44100,Si,5300,No,No
10/01/2020,Deportivo,2016,37060,Si,4200,No,No
13/08/2020,Camioneta,2016,60000,Si,9300,No,No
04/05/2020,De Lujo,2018,40670,Si,5800,No,No
28/10/2020,Subcompacto,2018,15400,Si,2100,No,No
05/09/2020,Deportivo,2016,34180,Si,4200,No,No
20/03/2020,Deportivo,2017,31480,Si,4900,No,No
27/12/2020,Austero,2017,3150,Si,1200,No,No
16/05/2020,Austero,2016,5920,Si,1700,No,No
12/09/2020,Camioneta,2017,126850,Si,8400,No,No
14/03/2020,compacto,2017,22790,Si,4000,No,No
15/04/2020,Subcompacto,2017,16500,Si,2300,No,No
06/01/2020,Deportivo,2016,33440,Si,4800,No,No
12/12/2020,Camioneta,2017,58550,Si,6700,No,No
06/09/2020,Camioneta,2018,58600,Si,7400,No,No
02/01/2020,Austero,2017,9970,Si,1400,No,No
01/12/2020,Subcompacto,2017,18490,Si,2300,No,No
21/06/2020,Deportivo,2017,31630,Si,4400,No,No
04/09/2020,Austero,2016,690,Si,1900,Si,No
28/11/2020,Camioneta,2014,53000,Si,7900,No,No
15/10/2020,Subcompacto,2016,10050,Si,2600,No,No
09/07/2020,Camioneta,2017,103860,Si,8200,No,No
24/06/2020,compacto,2016,21780,Si,3800,No,No
09/01/2020,Subcompacto,2018,13730,Si,2100,No,No
30/03/2020,Subcompacto,2017,16710,Si,2500,No,No
02/05/2020,Subcompacto,2017,10200,Si,2200,No,No
15/08/2020,Camioneta,2017,78840,Si,7200,No,No
23/03/2020,Subcompacto,2018,14190,Si,2600,No,No
21/10/2020,Deportivo,2018,36940,Si,4900,No,No
29/04/2020,Austero,2018,1490,Si,1600,Si,No
28/09/2020,Deportivo,2017,38200,Si,4700,No,No
20/01/2020,Camioneta,2016,50990,Si,7400,No,No
26/10/2020,Camioneta,2017,56760,Si,6000,No,No
09/08/2020,compacto,2018,26320,Si,3200,No,No
23/01/2020,compacto,2017,23020,Si,3800,No,No
31/03/2020,Subcompacto,2017,16790,Si,2900,No,No
17/08/2020,Camioneta,2016,68430,Si,8700,No,No
23/01/2020,Austero,2017,6650,Si,1900,No,No
20/04/2020,Camioneta,2017,67910,Si,9500,No,No
28/04/2020,Camioneta,2016,78010,Si,7300,No,No
08/08/2020,Deportivo,2017,34180,Si,4300,No,No
30/03/2020,compacto,2017,25750,Si,3500,No,No
25/12/2020,Austero,2017,8020,Si,1600,No,No
14/02/2020,Austero,2017,690,Si,1400,Si,No
24/07/2020,Deportivo,2015,34640,Si,4800,No,No
05/08/2020,Austero,2016,20,Si,1100,Si,No
08/06/2020,Subcompacto,2017,17320,Si,2800,No,No
16/08/2020,Deportivo,2017,30810,Si,4700,No,No
18/09/2020,Austero,2017,6330,Si,1000,No,No
04/01/2020,Camioneta,2017,97030,Si,6400,No,No
03/04/2020,Camioneta,2017,61000,Si,7500,No,No
18/01/2020,Subcompacto,2018,15090,Si,2700,No,No
06/04/2020,compacto,2017,21030,Si,4000,No,No
21/07/2020,Deportivo,2017,34290,Si,4800,No,No
15/09/2020,Deportivo,2017,38240,Si,4800,No,No
18/12/2020,compacto,2017,25500,Si,3800,No,No
01/06/2020,Subcompacto,2017,18930,Si,2600,No,No
19/10/2020,Austero,2018,250,Si,2000,Si,No
29/05/2020,Subcompacto,2017,16530,Si,2200,No,No
07/11/2020,Austero,2017,9540,Si,1200,No,No
28/01/2020,Austero,2018,7280,Si,2000,No,No
21/05/2020,Deportivo,2017,34950,Si,5000,No,No
10/11/2020,De Lujo,2017,40930,Si,5300,No,No
15/10/2020,Austero,2017,3940,Si,1000,No,No
04/12/2020,Subcompacto,2018,14540,Si,2500,No,No
07/05/2020,compacto,2017,27390,Si,3900,No,No
25/06/2020,compacto,2018,27550,Si,3200,No,No
20/04/2020,Subcompacto,2016,17700,Si,2100,No,No
15/09/2020,Subcompacto,2017,14330,Si,2900,No,No
22/12/2020,Deportivo,2015,35140,Si,4100,No,No
02/08/2020,De Lujo,2017,40190,Si,5600,No,No
06/12/2020,Subcompacto,2017,17600,Si,2400,No,No
14/08/2020,Deportivo,2016,33320,Si,4800,No,No
10/11/2020,Camioneta,2017,67950,Si,6100,No,No
30/03/2020,Austero,2018,6900,Si,1200,No,No
09/08/2020,compacto,2016,24210,Si,3800,No,No
15/04/2020,Camioneta,2017,73730,Si,10000,No,No
22/10/2020,compacto,2017,24550,Si,3900,No,No
05/03/2020,Austero,2017,1240,Si,1800,Si,No
22/02/2020,Austero,2016,2820,Si,1700,No,No
23/04/2020,De Lujo,2017,49850,Si,5800,No,No
11/04/2020,Subcompacto,2016,13270,Si,2700,No,No
27/01/2020,Deportivo,2017,37770,Si,4300,No,No
07/03/2020,Austero,2017,1110,Si,1800,Si,No
11/09/2020,De Lujo,2017,48100,Si,5200,No,No
09/08/2020,Deportivo,2017,30700,Si,4000,No,No
16/07/2020,Deportivo,2016,30090,Si,4100,No,No
20/07/2020,Austero,2017,3050,Si,1100,No,No
11/07/2020,Austero,2017,2730,Si,1800,No,No
12/02/2020,Camioneta,2016,86070,Si,9300,No,No
05/09/2020,compacto,2017,20490,Si,3600,No,No
04/03/2020,compacto,2017,24150,Si,4000,No,No
15/05/2020,Camioneta,2017,129840,Si,8500,No,No
19/12/2020,Deportivo,2018,35070,Si,4700,No,No
10/10/2020,Austero,2017,7000,Si,1300,No,No
26/08/2020,compacto,2017,27230,Si,3100,No,No
10/12/2020,Austero,2017,3050,Si,1200,No,No
26/11/2020,Subcompacto,2017,15080,Si,2000,No,No
07/05/2020,Austero,2017,1010,Si,1500,Si,No
25/05/2020,Austero,2016,6040,Si,1400,No,No
10/08/2020,Camioneta,2017,106550,Si,7400,No,No
08/12/2020,De Lujo,2017,40820,Si,5300,No,No
06/12/2020,Camioneta,2017,54360,Si,7100,No,No
29/12/2020,Austero,2017,6070,Si,1700,No,No
13/09/2020,Subcompacto,2016,16760,Si,2100,No,No
12/02/2020,Austero,2017,2240,Si,1300,No,No
09/09/2020,Deportivo,2018,32910,Si,4400,No,No
13/05/2020,compacto,2018,21330,Si,3200,No,No
22/07/2020,Austero,2018,4630,Si,1000,No,No
18/06/2020,Deportivo,2018,32600,Si,4900,No,No
16/08/2020,Camioneta,2017,64240,Si,10000,No,No
06/07/2020,Camioneta,2016,108190,Si,9300,No,No
05/11/2020,compacto,2016,24540,Si,3200,No,No
27/11/2020,compacto,2017,23440,Si,3000,No,No
20/12/2020,Camioneta,2017,104640,Si,8000,No,No
14/09/2020,Austero,2018,6680,Si,1300,No,No
26/02/2020,Camioneta,2017,75430,Si,7100,No,No
19/04/2020,compacto,2017,24970,Si,3500,No,No
05/03/2020,compacto,2017,21670,Si,3000,No,No
15/03/2020,Subcompacto,2017,10280,Si,2400,No,No
12/08/2020,Subcompacto,2016,16770,Si,2800,No,No
04/09/2020,De Lujo,2017,44830,Si,5700,No,No
20/02/2020,Austero,2017,6610,Si,2000,No,No
03/01/2020,compacto,2017,22680,Si,3100,No,No
11/06/2020,Austero,2017,4420,Si,1600,No,No
08/11/2020,Austero,2017,2940,Si,1000,No,No
01/11/2020,Subcompacto,2016,13670,Si,2700,No,No
09/05/2020,Austero,2017,5160,Si,1300,No,No
26/03/2020,Camioneta,2017,61440,Si,8100,No,No
31/10/2020,Camioneta,2017,65220,Si,9800,No,No
19/07/2020,Camioneta,2017,92210,Si,6500,No,No
25/03/2020,Austero,2017,4580,Si,1100,No,No
18/09/2020,compacto,2016,28310,Si,3200,No,No
22/04/2020,Austero,2016,5400,Si,1200,No,No
30/11/2020,Austero,2017,8400,Si,1900,No,No
16/02/2020,Camioneta,2017,82660,Si,9600,No,No
04/08/2020,compacto,2016,25760,Si,3300,No,No
21/03/2020,Austero,2016,5570,Si,1600,No,No
10/09/2020,Deportivo,2018,33750,Si,5000,No,No
19/04/2020,Austero,2017,8230,Si,1900,No,No
10/09/2020,Subcompacto,2016,10260,Si,2700,No,No
12/05/2020,compacto,2017,20370,Si,3300,No,No
07/05/2020,Austero,2017,2010,Si,1400,No,No
17/10/2020,Deportivo,2016,36350,Si,4000,No,No
20/01/2020,Austero,2016,9560,Si,1000,No,No
19/12/2020,Subcompacto,2017,10370,Si,2600,No,No
02/01/2020,Camioneta,2017,81010,Si,6900,No,No
12/02/2020,Camioneta,2018,92620,Si,6800,No,No
16/07/2020,Deportivo,2018,39160,Si,4600,No,No
21/06/2020,De Lujo,2017,42150,Si,5300,No,No
23/06/2020,Deportivo,2018,32350,Si,4400,No,No
10/08/2020,De Lujo,2018,49770,Si,5000,No,No
05/09/2020,Camioneta,2017,60330,Si,6400,No,No
05/10/2020,Camioneta,2016,87570,Si,7800,No,No
07/09/2020,De Lujo,2017,48770,Si,5500,No,No
24/04/2020,Austero,2016,6810,Si,1900,No,No
12/10/2020,Austero,2017,2820,Si,1700,No,No
08/11/2020,Austero,2018,320,Si,1100,Si,No
17/06/2020,Austero,2017,3260,Si,1200,No,No
30/09/2020,Subcompacto,2017,12780,Si,3000,No,No
05/05/2020,Austero,2017,3440,Si,1900,No,No
09/11/2020,De Lujo,2017,42970,Si,5900,No,No
18/04/2020,Camioneta,2017,90780,Si,9300,No,No
05/06/2020,Austero,2017,2260,Si,1800,No,No
06/12/2020,De Lujo,2018,40440,Si,5000,No,No
25/12/2020,Subcompacto,2015,18250,Si,2400,No,No
04/07/2020,Austero,2017,310,Si,2000,Si,No
19/06/2020,Camioneta,2017,61570,Si,8000,No,No
19/08/2020,Austero,2017,4070,Si,1400,No,No
24/03/2020,compacto,2017,22350,Si,3900,No,No
04/12/2020,Subcompacto,2017,11230,Si,2600,No,No
26/11/2020,Austero,2017,7660,Si,1400,No,No
21/08/2020,compacto,2017,28340,Si,3900,No,No
17/09/2020,Austero,2018,2000,Si,1400,No,No
03/05/2020,compacto,2017,25080,Si,3600,No,No
24/01/2020,Subcompacto,2017,11650,Si,2700,No,No
29/07/2020,Austero,2017,9410,Si,1700,No,No
14/01/2020,Austero,2016,3780,Si,1800,No,No
19/08/2020,Subcompacto,2016,13480,Si,3000,No,No
27/03/2020,Camioneta,2017,52830,Si,8000,No,No
01/07/2020,Camioneta,2018,93660,Si,6500,No,No
20/09/2020,Subcompacto,2018,12150,Si,2100,No,No
18/12/2020,compacto,2017,21060,Si,3700,No,No
19/02/2020,Austero,2018,4680,Si,1500,No,No
06/09/2020,compacto,2018,23100,Si,3000,No,No
27/06/2020,Austero,2017,1270,Si,1700,Si,No
15/02/2020,Austero,2016,9040,Si,1000,No,No
26/04/2020,Austero,2017,370,Si,1300,Si,No
24/02/2020,Austero,2017,4760,Si,1900,No,No
19/06/2020,Subcompacto,2017,13400,Si,2200,No,No
02/05/2020,Camioneta,2017,56990,Si,9300,No,No
11/09/2020,Deportivo,2017,35490,Si,4900,No,No
30/04/2020,Subcompacto,2017,10580,Si,2600,No,No
17/04/2020,Subcompacto,2017,15370,Si,2300,No,No
01/10/2020,Subcompacto,2018,15320,Si,2400,No,No
21/05/2020,compacto,2018,20280,Si,3300,No,No
04/11/2020,Austero,2017,4920,Si,1900,No,No
24/07/2020,Subcompacto,2016,16820,Si,2700,No,No
14/12/2020,Austero,2017,3260,Si,2000,No,No
09/01/2020,Camioneta,2017,83800,Si,6300,No,No
19/09/2020,Camioneta,2016,105150,Si,8900,No,No
19/03/2020,De Lujo,2016,46080,Si,5800,No,No
13/03/2020,De Lujo,2018,41930,Si,5500,No,No
25/07/2020,Deportivo,2018,31470,Si,4600,No,No
25/08/2020,Deportivo,2015,37360,Si,4500,No,No
15/06/2020,compacto,2018,21460,Si,3400,No,No
20/06/2020,Camioneta,2017,112720,Si,9900,No,No
13/03/2020,Austero,2017,4410,Si,1400,No,No
20/06/2020,compacto,2016,25380,Si,3400,No,No
27/07/2020,Camioneta,2017,99390,Si,8900,No,No
11/07/2020,compacto,2017,22160,Si,3400,No,No
10/01/2020,Camioneta,2017,88330,Si,7400,No,No
30/04/2020,Camioneta,2017,80690,Si,7900,No,No
19/10/2020,Deportivo,2017,38690,Si,4100,No,No
23/03/2020,De Lujo,2017,42940,Si,5300,No,No
26/02/2020,De Lujo,2017,46110,Si,5800,No,No
15/06/2020,Deportivo,2018,30720,Si,4000,No,No
29/07/2020,Subcompacto,2017,13690,Si,2800,No,No
28/09/2020,Camioneta,2017,63640,Si,9100,No,No
12/08/2020,Deportivo,2017,34100,Si,4800,No,No
17/01/2020,Austero,2017,6110,Si,1900,No,No
30/01/2020,compacto,2017,27440,Si,3800,No,No
21/10/2020,Subcompacto,2017,15020,Si,2700,No,No
06/03/2020,De Lujo,2017,43420,Si,6000,No,No
18/11/2020,Subcompacto,2016,17370,Si,2600,No,No
13/01/2020,compacto,2016,20550,Si,3900,No,No
01/11/2020,Austero,2017,2460,Si,1800,No,No
23/04/2020,Subcompacto,2017,10760,Si,2400,No,No
12/07/2020,Subcompacto,2017,15630,Si,3000,No,No
11/03/2020,De Lujo,2017,42380,Si,5100,No,No
16/11/2020,Subcompacto,2016,12510,Si,2300,No,No
24/11/2020,Deportivo,2016,32160,Si,5000,No,No
15/02/2020,Austero,2017,7630,Si,2000,No,No
05/11/2020,Austero,2017,7950,Si,1500,No,No
25/06/2020,Austero,2017,1590,Si,2000,Si,No
17/04/2020,Austero,2018,7900,Si,1000,No,No
13/09/2020,Austero,2017,4650,Si,2000,No,No
25/07/2020,Subcompacto,2017,18250,Si,2700,No,No
12/10/2020,Camioneta,2016,113440,Si,9700,No,No
21/10/2020,De Lujo,2018,46080,Si,5100,No,No
05/01/2020,Subcompacto,2016,11790,Si,3000,No,No
17/02/2020,Subcompacto,2017,14750,Si,2900,No,No
14/06/2020,Austero,2017,2270,Si,1800,No,No
02/05/2020,Camioneta,2017,69350,Si,6800,No,No
09/07/2020,compacto,2016,21120,Si,3000,No,No
13/12/2020,compacto,2018,24370,Si,3500,No,No
05/11/2020,Austero,2017,2250,Si,2000,No,No
27/12/2020,Subcompacto,2016,10550,Si,2000,No,No
17/04/2020,Subcompacto,2017,19410,Si,2900,No,No
09/04/2020,Austero,2017,7440,Si,1400,No,No
17/05/2020,Subcompacto,2017,18110,Si,3000,No,No
29/01/2020,Austero,2018,4650,Si,1800,No,No
16/01/2020,Camioneta,2017,116820,Si,9300,No,No
14/09/2020,compacto,2017,26510,Si,3200,No,No
15/03/2020,Camioneta,2017,82100,Si,7600,No,No
16/11/2020,Austero,2017,9000,Si,1300,No,No
02/10/2020,Subcompacto,2016,15860,Si,2700,No,No
07/03/2020,compacto,2017,24930,Si,3700,No,No
19/09/2020,Subcompacto,2018,16230,Si,2500,No,No
28/05/2020,Austero,2017,2680,Si,1000,No,No
25/01/2020,compacto,2017,21850,Si,3900,No,No
08/06/2020,Austero,2017,2500,Si,1400,No,No
21/08/2020,Austero,2016,8460,Si,1800,No,No
29/03/2020,compacto,2017,28950,Si,3100,No,No
08/10/2020,Subcompacto,2017,14090,Si,2800,No,No
14/07/2020,Camioneta,2017,58370,Si,6900,No,No
13/02/2020,Subcompacto,2017,17930,Si,3000,No,No
25/07/2020,Subcompacto,2018,17770,Si,3000,No,No
11/09/2020,Camioneta,2018,62040,Si,8400,No,No
29/03/2020,Subcompacto,2017,11070,Si,2900,No,No
18/07/2020,Austero,2018,1080,Si,1400,Si,No
29/04/2020,Austero,2016,7430,Si,1400,No,No
08/06/2020,Subcompacto,2018,16130,Si,3000,No,No
10/06/2020,Deportivo,2018,37630,Si,4100,No,No
25/12/2020,Subcompacto,2017,12290,Si,3000,No,No
14/10/2020,De Lujo,2016,47610,Si,5400,No,No
06/02/2020,compacto,2018,22720,Si,3800,No,No
14/08/2020,Subcompacto,2017,11120,Si,2300,No,No
14/05/2020,,2017,10000,Si,,"If["""" > 10000, ""Si"", ""No""]",No
07/11/2020,compacto,2017,26120,Si,3000,No,No
01/01/2020,Subcompacto,2018,11670,Si,2400,No,No
12/06/2020,Subcompacto,2017,16920,Si,2000,No,No
13/06/2020,Austero,2017,7390,Si,1500,No,No
13/08/2020,Austero,2017,1220,Si,1500,Si,No
27/12/2020,compacto,2017,24050,Si,3000,No,No
02/08/2020,Austero,2017,7920,Si,1600,No,No
05/11/2020,Austero,2016,1900,Si,1800,No,No
09/07/2020,Austero,2018,3740,Si,1800,No,No
29/01/2020,Subcompacto,2017,11790,Si,2800,No,No
31/01/2020,Deportivo,2017,35940,Si,5000,No,No
12/08/2020,De Lujo,2017,42790,Si,5900,No,No
22/05/2020,Subcompacto,2016,12200,Si,2400,No,No
03/10/2020,compacto,2017,28720,Si,3900,No,No
15/11/2020,Austero,2016,1920,Si,1700,No,No
07/04/2020,Austero,2017,4420,Si,1500,No,No
13/03/2020,Austero,2016,4670,Si,2000,No,No
26/08/2020,compacto,2017,22450,Si,3200,No,No
12/07/2020,Deportivo,2016,30820,Si,4700,No,No
02/06/2020,Camioneta,2017,83370,Si,10000,No,No
06/06/2020,Austero,2017,5510,Si,1300,No,No
10/04/2020,Camioneta,2018,116690,Si,6500,No,No
09/03/2020,Camioneta,2016,69590,Si,7200,No,No
05/01/2020,Austero,2017,1000,Si,1300,Si,No
03/09/2020,Deportivo,2017,32020,Si,4600,No,No
22/04/2020,Austero,2017,2950,Si,1700,No,No
21/01/2020,Austero,2018,3710,Si,1600,No,No
27/07/2020,Deportivo,2016,32950,Si,4700,No,No
25/11/2020,De Lujo,2017,43620,Si,5600,No,No
03/07/2020,Austero,2017,410,Si,1700,Si,No
30/05/2020,Austero,2018,2090,Si,1300,No,No
12/02/2020,Subcompacto,2018,12450,Si,2400,No,No
27/08/2020,compacto,2015,25230,Si,4000,No,No
17/01/2020,Camioneta,2017,52600,Si,6300,No,No
17/09/2020,Subcompacto,2018,15770,Si,2700,No,No
24/02/2020,Austero,2018,9990,Si,1600,No,No
28/08/2020,Subcompacto,2017,11630,Si,2400,No,No
02/12/2020,Austero,2017,1080,Si,1900,Si,No
21/01/2020,Deportivo,2016,31000,Si,4100,No,No
26/04/2020,Austero,2016,7220,Si,1800,No,No
02/03/2020,compacto,2018,26690,Si,3800,No,No
22/09/2020,Austero,2017,1160,Si,1200,Si,No
25/01/2020,Subcompacto,2017,17570,Si,3000,No,No
14/08/2020,Camioneta,2018,65940,Si,7800,No,No
16/08/2020,Austero,2017,9760,Si,1700,No,No
14/02/2020,compacto,2018,28490,Si,3100,No,No
09/03/2020,compacto,2016,27960,Si,3400,No,No
04/03/2020,Subcompacto,2016,17850,Si,2100,No,No
21/04/2020,Camioneta,2017,62170,Si,9200,No,No
11/02/2020,compacto,2016,27440,Si,3200,No,No
03/07/2020,Camioneta,2018,79970,Si,9100,No,No
20/12/2020,Deportivo,2016,36100,Si,4700,No,No
08/02/2020,Subcompacto,2018,16810,Si,2600,No,No
15/10/2020,Camioneta,2017,52960,Si,8900,No,No
16/06/2020,Deportivo,2015,39610,Si,5000,No,No
11/04/2020,Subcompacto,2015,11650,Si,2000,No,No
25/03/2020,Camioneta,2018,129360,Si,9000,No,No
01/12/2020,Subcompacto,2017,18200,Si,2100,No,No
17/02/2020,De Lujo,2017,44810,Si,5000,No,No
23/02/2020,Austero,2017,2400,Si,2000,No,No
06/05/2020,De Lujo,2017,43890,Si,5500,No,No
24/02/2020,Camioneta,2016,52570,Si,8400,No,No
30/05/2020,Camioneta,2018,58930,Si,6100,No,No
07/02/2020,Camioneta,2017,84950,Si,7100,No,No
29/10/2020,Camioneta,2016,62790,Si,6100,No,No
26/03/2020,Austero,2016,4960,Si,1200,No,No
13/06/2020,Camioneta,2018,65870,Si,9900,No,No
29/12/2020,Austero,2016,810,Si,1300,Si,No
24/04/2020,Austero,2017,4370,Si,1400,No,No
17/05/2020,Austero,2017,3950,Si,1600,No,No
27/04/2020,compacto,2018,22760,Si,3300,No,No
29/07/2020,Deportivo,2017,32910,Si,4000,No,No
29/06/2020,compacto,2017,20310,Si,4000,No,No
24/11/2020,Subcompacto,2017,15660,Si,2600,No,No
27/06/2020,De Lujo,2017,48810,Si,5100,No,No
29/08/2020,compacto,2017,22290,Si,3000,No,No
21/03/2020,Austero,2017,3140,Si,1300,No,No
12/01/2020,Subcompacto,2017,16470,Si,2500,No,No
08/08/2020,compacto,2018,23450,Si,4000,No,No
05/04/2020,Austero,2016,1030,Si,1800,Si,No
29/09/2020,Camioneta,2016,51870,Si,8400,No,No
28/07/2020,Austero,2017,5200,Si,1100,No,No
02/09/2020,Camioneta,2018,81390,Si,8900,No,No
20/02/2020,Austero,2017,3280,Si,1000,No,No
04/06/2020,Subcompacto,2017,14990,Si,2700,No,No
23/05/2020,De Lujo,2017,44110,Si,5000,No,No
14/08/2020,Subcompacto,2018,17990,Si,2500,No,No
24/08/2020,Austero,2016,9040,Si,1900,No,No
10/09/2020,Deportivo,2017,32130,Si,4800,No,No
01/08/2020,Camioneta,2018,61130,Si,7700,No,No
15/07/2020,Camioneta,2016,90490,Si,7100,No,No
19/08/2020,Austero,2017,7630,Si,1000,No,No
17/07/2020,Austero,2015,7140,Si,1500,No,No
08/03/2020,Subcompacto,2017,14230,Si,2900,No,No
06/07/2020,Camioneta,2017,53430,Si,8900,No,No
23/09/2020,Camioneta,2017,93780,Si,8800,No,No
19/06/2020,Subcompacto,2018,15140,Si,3000,No,No
28/12/2020,Camioneta,2016,77820,Si,6200,No,No
15/03/2020,Austero,2015,730,Si,1900,Si,No
